COMPANY_CODE,PART_NO,YEAR,ANT_0,ANT_1,ANT_2,ANT_3,ANT_4,ANT_5,ANT_6,ANT_7,ANT_8,ANT_9,ANT_10,ANT_11,ANT_12,ANT_13,CON_0,CON_1,CON_2,CON_3,CON_4,CON_5,CON_6,CON_7,CON_8,CON_9,CON_10,CON_11,CON_12,CON_13,SUPPORT,ANT_COUNT,COMBO_COUNT,PERCENT
95018-3,AW40-04BG1-B,2020,TU1065BU-20, AW40-04BG1-B, , , , , , , , , , , , ,KQ2H10-U04A, , , , , , , , , , , , , ,0.14655172413793102,22,17,77.27272727272727
95018-3,AW40-04BG1-B,2020,AW40-04BG1-B, , , , , , , , , , , , , ,KQ2H10-U04A, TU1065BU-20, , , , , , , , , , , , ,0.14655172413793102,116,17,14.655172413793101
95018-3,AW40-04BG1-B,2020,AW40-04BG1-B, , , , , , , , , , , , , ,KQ2T08-00A, , , , , , , , , , , , , ,0.13793103448275862,116,16,13.793103448275861
95018-3,AW40-04BG1-B,2020,AW40-04BG1-B, , , , , , , , , , , , , ,KQ2H12-U04A, , , , , , , , , , , , , ,0.13793103448275862,116,16,13.793103448275861
95018-3,AW40-04BG1-B,2020,AW40-04BG1-B, , , , , , , , , , , , , ,AN20-02, , , , , , , , , , , , , ,0.13793103448275862,116,16,13.793103448275861
95018-3,AW40-04BG1-B,2020,AW40-04BG1-B, , , , , , , , , , , , , ,AN30-03, , , , , , , , , , , , , ,0.12931034482758622,116,15,12.931034482758621
95018-3,AW40-04BG1-B,2020,AW40-04BG1-B, , , , , , , , , , , , , ,AR20-02BG1-B, , , , , , , , , , , , , ,0.12931034482758622,116,15,12.931034482758621
95018-3,AW40-04BG1-B,2020,KQ2T10-00A, AW40-04BG1-B, , , , , , , , , , , , ,KQ2H10-U02A, , , , , , , , , , , , , ,0.12931034482758622,23,15,65.21739130434783
95018-3,AW40-04BG1-B,2020,AW40-04BG1-B, , , , , , , , , , , , , ,KQ2T10-00A, KQ2H10-U02A, , , , , , , , , , , , ,0.12931034482758622,116,15,12.931034482758621
95018-3,AW40-04BG1-B,2020,AW40-04BG1-B, VHS40-04A, , , , , , , , , , , , ,Y400T-A, , , , , , , , , , , , , ,0.12931034482758622,23,15,65.21739130434783
95018-3,AW40-04BG1-B,2020,AW40-04BG1-B, , , , , , , , , , , , , ,Y400T-A, VHS40-04A, , , , , , , , , , , , ,0.12931034482758622,116,15,12.931034482758621
95018-3,AW40-04BG1-B,2020,KQ2H10-U02A, AW40-04BG1-B, , , , , , , , , , , , ,KQ2T10-00A, , , , , , , , , , , , , ,0.12931034482758622,18,15,83.33333333333334
95018-3,AW40-04BG1-B,2020,Y400T-A, AW40-04BG1-B, , , , , , , , , , , , ,VHS40-04A, , , , , , , , , , , , , ,0.12931034482758622,21,15,71.42857142857143
95018-3,AW40-04BG1-B,2020,AW40-04BG1-B, , , , , , , , , , , , , ,KQ2H10-U04A, KQ2H08-U02A, , , , , , , , , , , , ,0.1206896551724138,116,14,12.068965517241379
95018-3,AW40-04BG1-B,2020,AW40-04BG1-B, , , , , , , , , , , , , ,KQ2L10-U04A, , , , , , , , , , , , , ,0.1206896551724138,116,14,12.068965517241379
95018-3,AW40-04BG1-B,2020,AW40-04BG1-B, , , , , , , , , , , , , ,KQ2L08-U02A, , , , , , , , , , , , , ,0.1206896551724138,116,14,12.068965517241379
95018-3,AW40-04BG1-B,2020,AW40-04BG1-B, , , , , , , , , , , , , ,KQ2L06-M5A, , , , , , , , , , , , , ,0.1206896551724138,116,14,12.068965517241379
95018-3,AW40-04BG1-B,2020,KQ2H10-U04A, AW40-04BG1-B, , , , , , , , , , , , ,KQ2H08-U02A, , , , , , , , , , , , , ,0.1206896551724138,31,14,45.16129032258064
95018-3,AW40-04BG1-B,2020,KQ2H08-U02A, AW40-04BG1-B, , , , , , , , , , , , ,KQ2H10-U04A, , , , , , , , , , , , , ,0.1206896551724138,26,14,53.84615384615385
95018-3,AW40-04BG1-B,2020,AW40-04BG1-B, , , , , , , , , , , , , ,KQ2L10-U02A, , , , , , , , , , , , , ,0.1206896551724138,116,14,12.068965517241379
95018-3,AW40-04BG1-B,2020,PL-02, AW40-04BG1-B, , , , , , , , , , , , ,KQ2H08-U02A, , , , , , , , , , , , , ,0.11206896551724138,17,13,76.47058823529412
95018-3,AW40-04BG1-B,2020,AW40-04BG1-B, , , , , , , , , , , , , ,KQ2H06-08A, , , , , , , , , , , , , ,0.11206896551724138,116,13,11.206896551724139
95018-3,AW40-04BG1-B,2020,AW40-04BG1-B, , , , , , , , , , , , , ,KQ2H06-U01A, , , , , , , , , , , , , ,0.11206896551724138,116,13,11.206896551724139
95018-3,AW40-04BG1-B,2020,AW40-04BG1-B, , , , , , , , , , , , , ,AN15-02, , , , , , , , , , , , , ,0.11206896551724138,116,13,11.206896551724139
95018-3,AW40-04BG1-B,2020,KQ2H08-U02A, AW40-04BG1-B, , , , , , , , , , , , ,PL-02, , , , , , , , , , , , , ,0.11206896551724138,26,13,50.0
95018-3,AW40-04BG1-B,2020,AW40-04BG1-B, , , , , , , , , , , , , ,KQ2H08-U02A, PL-02, , , , , , , , , , , , ,0.11206896551724138,116,13,11.206896551724139
95018-3,AW40-04BG1-B,2020,AW40-04BG1-B, , , , , , , , , , , , , ,KQ2H06-U02A, , , , , , , , , , , , , ,0.10344827586206896,116,12,10.344827586206897
95018-3,AW40-04BG1-B,2020,AW40-04BG1-B, , , , , , , , , , , , , ,KQ2L12-U04A, , , , , , , , , , , , , ,0.10344827586206896,116,12,10.344827586206897
95018-3,AW40-04BG1-B,2020,TU0604BU-20, AW40-04BG1-B, , , , , , , , , , , , ,TU0805BU-20, , , , , , , , , , , , , ,0.10344827586206896,13,12,92.3076923076923
95018-3,AW40-04BG1-B,2020,TU0805BU-20, AW40-04BG1-B, , , , , , , , , , , , ,TU0604BU-20, , , , , , , , , , , , , ,0.10344827586206896,19,12,63.1578947368421
95018-3,AW40-04BG1-B,2020,AW40-04BG1-B, , , , , , , , , , , , , ,TU0604BU-20, TU0805BU-20, , , , , , , , , , , , ,0.10344827586206896,116,12,10.344827586206897
95018-3,AW40-04BG1-B,2020,KQ2H10-U04A, AW40-04BG1-B, , , , , , , , , , , , ,KQ2H10-U02A, , , , , , , , , , , , , ,0.10344827586206896,31,12,38.70967741935484
95018-3,AW40-04BG1-B,2020,KQ2H10-U02A, AW40-04BG1-B, , , , , , , , , , , , ,KQ2H10-U04A, , , , , , , , , , , , , ,0.10344827586206896,18,12,66.66666666666666
95018-3,AW40-04BG1-B,2020,AW40-04BG1-B, , , , , , , , , , , , , ,KQ2H10-U04A, KQ2H10-U02A, , , , , , , , , , , , ,0.10344827586206896,116,12,10.344827586206897
95018-3,AW40-04BG1-B,2020,AW40-04BG1-B, , , , , , , , , , , , , ,KQ2H10-U03A, , , , , , , , , , , , , ,0.10344827586206896,116,12,10.344827586206897
95018-3,C96KDB40-300C,2020,C96KDB40-300C, , , , , , , , , , , , , ,AW20-02BG1-B, , , , , , , , , , , , , ,0.16666666666666666,18,3,16.666666666666664
95018-3,C96KDB40-300C,2020,C96KDB40-300C, , , , , , , , , , , , , ,CK95-40, , , , , , , , , , , , , ,0.1111111111111111,18,2,11.11111111111111
95018-3,C96KDB40-300C,2020,C96KDB40-300C, , , , , , , , , , , , , ,CP96SDB40-300C, , , , , , , , , , , , , ,0.1111111111111111,18,2,11.11111111111111
95018-3,C96KDB40-300C,2020,C96KDB40-300C, , , , , , , , , , , , , ,DM12-06N, , , , , , , , , , , , , ,0.1111111111111111,18,2,11.11111111111111
95018-3,C96KDB40-300C,2020,C96KDB40-300C, , , , , , , , , , , , , ,KQ2H06-U01A, , , , , , , , , , , , , ,0.1111111111111111,18,2,11.11111111111111
95018-3,C96KDB40-300C,2020,C96KDB40-300C, , , , , , , , , , , , , ,KQ2H08-U02A, , , , , , , , , , , , , ,0.1111111111111111,18,2,11.11111111111111
95018-3,C96KDB40-300C,2020,C96KDB40-300C, , , , , , , , , , , , , ,MGPM25-50Z, , , , , , , , , , , , , ,0.1111111111111111,18,2,11.11111111111111
95018-3,C96KDB40-300C,2020,C96KDB40-300C, , , , , , , , , , , , , ,SY100-30-4A-10, , , , , , , , , , , , , ,0.1111111111111111,18,2,11.11111111111111
95018-3,AR40-F04BG1-B,2020,AR40-F04BG1-B, , , , , , , , , , , , , ,AR60-F10BG1-B, , , , , , , , , , , , , ,0.16666666666666666,24,4,16.666666666666664
95018-3,AR40-F04BG1-B,2020,AR30-F03BG1-B, AR40-F04BG1-B, , , , , , , , , , , , ,AR20-F02BG1-B, , , , , , , , , , , , , ,0.125,3,3,100.0
95018-3,AR40-F04BG1-B,2020,AR40-F04BG1-B, AR20-F02BG1-B, , , , , , , , , , , , ,AR30-F03BG1-B, , , , , , , , , , , , , ,0.125,12,3,25.0
95018-3,AR40-F04BG1-B,2020,AR40-F04BG1-B, , , , , , , , , , , , , ,AR30-F03BG1-B, AR20-F02BG1-B, , , , , , , , , , , , ,0.125,24,3,12.5
95018-3,AR40-F04BG1-B,2020,AS2000-F02, AR40-F04BG1-B, , , , , , , , , , , , ,AR20-F02BG1-B, , , , , , , , , , , , , ,0.125,3,3,100.0
95018-3,AR40-F04BG1-B,2020,AR40-F04BG1-B, AR20-F02BG1-B, , , , , , , , , , , , ,AS2000-F02, , , , , , , , , , , , , ,0.125,12,3,25.0
95018-3,AR40-F04BG1-B,2020,AR40-F04BG1-B, , , , , , , , , , , , , ,AS2000-F02, AR20-F02BG1-B, , , , , , , , , , , , ,0.125,24,3,12.5
95018-3,VQ21A1-5YZ-C8-F,2020,VQ21A1-5YZ-C8-F, , , , , , , , , , , , , ,IR1000-01BG1-A, , , , , , , , , , , , , ,0.16666666666666666,12,2,16.666666666666664
95018-3,VQ21A1-5YZ-C8-F,2020,VQ21A1-5YZ-C8-F, , , , , , , , , , , , , ,IS3000-02L5, , , , , , , , , , , , , ,0.16666666666666666,12,2,16.666666666666664
95018-3,VQ21A1-5YZ-C8-F,2020,ISA-15, VQ21A1-5YZ-C8-F, , , , , , , , , , , , ,ISA3-GCP-1, , , , , , , , , , , , , ,0.16666666666666666,2,2,100.0
95018-3,VQ21A1-5YZ-C8-F,2020,VQ21A1-5YZ-C8-F, ISA3-GCP-1, , , , , , , , , , , , ,ISA-15, , , , , , , , , , , , , ,0.16666666666666666,2,2,100.0
95018-3,VQ21A1-5YZ-C8-F,2020,VQ21A1-5YZ-C8-F, , , , , , , , , , , , , ,ISA-15, ISA3-GCP-1, , , , , , , , , , , , ,0.16666666666666666,12,2,16.666666666666664
95018-3,VQ21A1-5YZ-C8-F,2020,VQ21A1-5YZ-C8-F, , , , , , , , , , , , , ,ISE77G-F02T-L2-L, , , , , , , , , , , , , ,0.16666666666666666,12,2,16.666666666666664
95018-3,VQ21A1-5YZ-C8-F,2020,VQ21A1-5YZ-C8-F, , , , , , , , , , , , , ,KQ2T06-00A, , , , , , , , , , , , , ,0.16666666666666666,12,2,16.666666666666664
95018-3,VQ21A1-5YZ-C8-F,2020,VQ21A1-5YZ-C8-F, , , , , , , , , , , , , ,SX5000-16-1A, , , , , , , , , , , , , ,0.16666666666666666,12,2,16.666666666666664
95018-3,SYA5140-02,2020,SYA5140-02, , , , , , , , , , , , , ,CJPB10-10, , , , , , , , , , , , , ,0.3157894736842105,19,6,31.57894736842105
95018-3,SYA5140-02,2020,KQ2E06-00A, SYA5140-02, , , , , , , , , , , , ,KQ2T08-00A, KQ2L06-U02A, KQ2E08-00A, , , , , , , , , , , ,0.3157894736842105,6,6,100.0
95018-3,SYA5140-02,2020,SYA5140-02, KQ2E08-00A, , , , , , , , , , , , ,KQ2T08-00A, KQ2E06-00A, KQ2L06-U02A, , , , , , , , , , , ,0.3157894736842105,6,6,100.0
95018-3,SYA5140-02,2020,KQ2T08-00A, SYA5140-02, , , , , , , , , , , , ,KQ2E06-00A, KQ2L06-U02A, KQ2E08-00A, , , , , , , , , , , ,0.3157894736842105,6,6,100.0
95018-3,SYA5140-02,2020,SYA5140-02, , , , , , , , , , , , , ,KQ2T08-00A, KQ2E06-00A, KQ2L06-U02A, KQ2E08-00A, , , , , , , , , , ,0.3157894736842105,19,6,31.57894736842105
95018-3,SYA5140-02,2020,SYA5140-02, , , , , , , , , , , , , ,KQ2H06-M5A, , , , , , , , , , , , , ,0.3157894736842105,19,6,31.57894736842105
95018-3,SYA5140-02,2020,SYA5140-02, , , , , , , , , , , , , ,KQ2L08-U02A, , , , , , , , , , , , , ,0.3157894736842105,19,6,31.57894736842105
95018-3,SYA5140-02,2020,SYA5140-02, KQ2L06-U02A, , , , , , , , , , , , ,KQ2T08-00A, KQ2E06-00A, KQ2E08-00A, , , , , , , , , , , ,0.3157894736842105,6,6,100.0
95018-3,SYA5140-02,2020,KQ2E06-00A, SYA5140-02, KQ2L06-U02A, KQ2E08-00A, , , , , , , , , , ,KQ2T08-00A, , , , , , , , , , , , , ,0.3157894736842105,6,6,100.0
95018-3,SYA5140-02,2020,KQ2T08-00A, KQ2E06-00A, SYA5140-02, KQ2L06-U02A, , , , , , , , , , ,KQ2E08-00A, , , , , , , , , , , , , ,0.3157894736842105,6,6,100.0
95018-3,SYA5140-02,2020,KQ2T08-00A, SYA5140-02, KQ2L06-U02A, KQ2E08-00A, , , , , , , , , , ,KQ2E06-00A, , , , , , , , , , , , , ,0.3157894736842105,6,6,100.0
95018-3,SYA5140-02,2020,KQ2T08-00A, KQ2E06-00A, SYA5140-02, KQ2E08-00A, , , , , , , , , , ,KQ2L06-U02A, , , , , , , , , , , , , ,0.3157894736842105,6,6,100.0
95018-3,SYA5140-02,2020,KQ2E06-00A, SYA5140-02, KQ2L06-U02A, , , , , , , , , , , ,KQ2T08-00A, KQ2E08-00A, , , , , , , , , , , , ,0.3157894736842105,6,6,100.0
95018-3,SYA5140-02,2020,KQ2T08-00A, SYA5140-02, KQ2E08-00A, , , , , , , , , , , ,KQ2E06-00A, KQ2L06-U02A, , , , , , , , , , , , ,0.3157894736842105,6,6,100.0
95018-3,SYA5140-02,2020,SYA5140-02, KQ2L06-U02A, KQ2E08-00A, , , , , , , , , , , ,KQ2T08-00A, KQ2E06-00A, , , , , , , , , , , , ,0.3157894736842105,6,6,100.0
95018-3,SYA5140-02,2020,KQ2T08-00A, SYA5140-02, KQ2L06-U02A, , , , , , , , , , , ,KQ2E06-00A, KQ2E08-00A, , , , , , , , , , , , ,0.3157894736842105,6,6,100.0
95018-3,SYA5140-02,2020,KQ2E06-00A, SYA5140-02, KQ2E08-00A, , , , , , , , , , , ,KQ2T08-00A, KQ2L06-U02A, , , , , , , , , , , , ,0.3157894736842105,6,6,100.0
95018-3,SYA5140-02,2020,KQ2T08-00A, KQ2E06-00A, SYA5140-02, , , , , , , , , , , ,KQ2L06-U02A, KQ2E08-00A, , , , , , , , , , , , ,0.3157894736842105,6,6,100.0
95018-3,CDQ2B32-20DZ-A73L,2020,CDQ2B32-20DZ-A73L, Y200T-A, AR20-02G1-1-B, VX210AZ2AXB, , , , , , , , , , ,AF20-02C-A, , , , , , , , , , , , , ,0.35294117647058826,6,6,100.0
95018-3,CDQ2B32-20DZ-A73L,2020,AF20-02C-A, CDQ2B32-20DZ-A73L, AR20-02G1-1-B, VX210AZ2AXB, , , , , , , , , , ,Y200T-A, , , , , , , , , , , , , ,0.35294117647058826,6,6,100.0
95018-3,CDQ2B32-20DZ-A73L,2020,CDQ2B32-20DZ-A73L, , , , , , , , , , , , , ,AF20-02C-A, Y200T-A, AR20-02G1-1-B, VX210AZ2AXB, , , , , , , , , , ,0.35294117647058826,17,6,35.294117647058826
95018-3,CDQ2B32-20DZ-A73L,2020,CDQ2B32-20DZ-A73L, AF20-02C-A, , , , , , , , , , , , ,Y200T-A, AR20-02G1-1-B, VX210AZ2AXB, , , , , , , , , , , ,0.35294117647058826,6,6,100.0
95018-3,CDQ2B32-20DZ-A73L,2020,CDQ2B32-20DZ-A73L, Y200T-A, , , , , , , , , , , , ,AF20-02C-A, AR20-02G1-1-B, VX210AZ2AXB, , , , , , , , , , , ,0.35294117647058826,6,6,100.0
95018-3,CDQ2B32-20DZ-A73L,2020,CDQ2B32-20DZ-A73L, VX210AZ2AXB, , , , , , , , , , , , ,Y200T-A, AR20-02G1-1-B, AF20-02C-A, , , , , , , , , , , ,0.35294117647058826,8,6,75.0
95018-3,CDQ2B32-20DZ-A73L,2020,CDQ2B32-20DZ-A73L, AR20-02G1-1-B, , , , , , , , , , , , ,AF20-02C-A, Y200T-A, VX210AZ2AXB, , , , , , , , , , , ,0.35294117647058826,6,6,100.0
95018-3,CDQ2B32-20DZ-A73L,2020,CDQ2B32-20DZ-A73L, Y200T-A, AF20-02C-A, , , , , , , , , , , ,AR20-02G1-1-B, VX210AZ2AXB, , , , , , , , , , , , ,0.35294117647058826,6,6,100.0
95018-3,CDQ2B32-20DZ-A73L,2020,AF20-02C-A, CDQ2B32-20DZ-A73L, VX210AZ2AXB, , , , , , , , , , , ,Y200T-A, AR20-02G1-1-B, , , , , , , , , , , , ,0.35294117647058826,6,6,100.0
95018-3,CDQ2B32-20DZ-A73L,2020,CDQ2B32-20DZ-A73L, Y200T-A, VX210AZ2AXB, , , , , , , , , , , ,AR20-02G1-1-B, AF20-02C-A, , , , , , , , , , , , ,0.35294117647058826,6,6,100.0
95018-3,CDQ2B32-20DZ-A73L,2020,CDQ2B32-20DZ-A73L, AR20-02G1-1-B, AF20-02C-A, , , , , , , , , , , ,Y200T-A, VX210AZ2AXB, , , , , , , , , , , , ,0.35294117647058826,6,6,100.0
95018-3,CDQ2B32-20DZ-A73L,2020,CDQ2B32-20DZ-A73L, Y200T-A, AR20-02G1-1-B, , , , , , , , , , , ,AF20-02C-A, VX210AZ2AXB, , , , , , , , , , , , ,0.35294117647058826,6,6,100.0
95018-3,CDQ2B32-20DZ-A73L,2020,CDQ2B32-20DZ-A73L, AR20-02G1-1-B, VX210AZ2AXB, , , , , , , , , , , ,Y200T-A, AF20-02C-A, , , , , , , , , , , , ,0.35294117647058826,6,6,100.0
95018-3,CDQ2B32-20DZ-A73L,2020,AF20-02C-A, CDQ2B32-20DZ-A73L, Y200T-A, VX210AZ2AXB, , , , , , , , , , ,AR20-02G1-1-B, , , , , , , , , , , , , ,0.35294117647058826,6,6,100.0
95018-3,CDQ2B32-20DZ-A73L,2020,CDQ2B32-20DZ-A73L, Y200T-A, AR20-02G1-1-B, AF20-02C-A, , , , , , , , , , ,VX210AZ2AXB, , , , , , , , , , , , , ,0.35294117647058826,6,6,100.0
95018-3,ZSE30A-01-P-LA1,2020,ZSE30A-01-P-LA1, , , , , , , , , , , , , ,KQ2L08-U02A, , , , , , , , , , , , , ,0.15384615384615385,26,4,15.384615384615385
95018-3,ZSE30A-01-P-LA1,2020,ZSE30A-01-P-LA1, , , , , , , , , , , , , ,KQ2H08-U02A, KQ2L06-U01A, , , , , , , , , , , , ,0.11538461538461539,26,3,11.538461538461538
95018-3,ZSE30A-01-P-LA1,2020,KQ2L06-U01A, ZSE30A-01-P-LA1, , , , , , , , , , , , ,KQ2H08-U02A, , , , , , , , , , , , , ,0.11538461538461539,4,3,75.0
95018-3,ZSE30A-01-P-LA1,2020,KQ2H08-U02A, ZSE30A-01-P-LA1, , , , , , , , , , , , ,KQ2L06-U01A, , , , , , , , , , , , , ,0.11538461538461539,4,3,75.0
95018-3,ZSE30A-01-P-LA1,2020,ZSE30A-01-P-LA1, , , , , , , , , , , , , ,KQ2H08-U02A, KQ2H06-U02A, , , , , , , , , , , , ,0.11538461538461539,26,3,11.538461538461538
95018-3,ZSE30A-01-P-LA1,2020,ZSE30A-01-P-LA1, KQ2H06-U02A, , , , , , , , , , , , ,KQ2H08-U02A, , , , , , , , , , , , , ,0.11538461538461539,4,3,75.0
95018-3,ZSE30A-01-P-LA1,2020,KQ2H08-U02A, ZSE30A-01-P-LA1, , , , , , , , , , , , ,KQ2H06-U02A, , , , , , , , , , , , , ,0.11538461538461539,4,3,75.0
95018-3,ZSE30A-01-P-LA1,2020,ZSE30A-01-P-LA1, , , , , , , , , , , , , ,AN10-01, , , , , , , , , , , , , ,0.11538461538461539,26,3,11.538461538461538
95018-3,ZSE30A-01-P-LA1,2020,ZSE30A-01-P-LA1, , , , , , , , , , , , , ,AN15-02, KQ2T06-00A, KQ2H06-U02A, , , , , , , , , , , ,0.11538461538461539,26,3,11.538461538461538
95018-3,ZSE30A-01-P-LA1,2020,ZSE30A-01-P-LA1, KQ2H06-U02A, , , , , , , , , , , , ,AN15-02, KQ2T06-00A, , , , , , , , , , , , ,0.11538461538461539,4,3,75.0
95018-3,ZSE30A-01-P-LA1,2020,ZSE30A-01-P-LA1, AN15-02, , , , , , , , , , , , ,KQ2T06-00A, KQ2H06-U02A, , , , , , , , , , , , ,0.11538461538461539,4,3,75.0
95018-3,ZSE30A-01-P-LA1,2020,ZSE30A-01-P-LA1, KQ2T06-00A, , , , , , , , , , , , ,AN15-02, KQ2H06-U02A, , , , , , , , , , , , ,0.11538461538461539,4,3,75.0
95018-3,ZSE30A-01-P-LA1,2020,ZSE30A-01-P-LA1, AN15-02, KQ2H06-U02A, , , , , , , , , , , ,KQ2T06-00A, , , , , , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,ZSE30A-01-P-LA1,2020,ZSE30A-01-P-LA1, KQ2T06-00A, KQ2H06-U02A, , , , , , , , , , , ,AN15-02, , , , , , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,ZSE30A-01-P-LA1,2020,AN15-02, ZSE30A-01-P-LA1, KQ2T06-00A, , , , , , , , , , , ,KQ2H06-U02A, , , , , , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,ZSE30A-01-P-LA1,2020,ZSE30A-01-P-LA1, , , , , , , , , , , , , ,AS2201F-01-06A, , , , , , , , , , , , , ,0.11538461538461539,26,3,11.538461538461538
95018-3,ZH13BS-01-02,2020,PL-02, ZH13BS-01-02, , , , , , , , , , , , ,AN20-02, , , , , , , , , , , , , ,0.3,6,6,100.0
95018-3,ZH13BS-01-02,2020,ZH13BS-01-02, AN20-02, , , , , , , , , , , , ,PL-02, , , , , , , , , , , , , ,0.3,6,6,100.0
95018-3,ZH13BS-01-02,2020,ZH13BS-01-02, , , , , , , , , , , , , ,PL-02, AN20-02, , , , , , , , , , , , ,0.3,20,6,30.0
95018-3,ZH13BS-01-02,2020,ZH13BS-01-02, , , , , , , , , , , , , ,KQ2P-06, , , , , , , , , , , , , ,0.3,20,6,30.0
95018-3,ZH13BS-01-02,2020,ZH13BS-01-02, , , , , , , , , , , , , ,TU0805BU-20, , , , , , , , , , , , , ,0.3,20,6,30.0
95018-3,ZH13BS-01-02,2020,ZH13BS-01-02, , , , , , , , , , , , , ,TU1065BU-20, , , , , , , , , , , , , ,0.3,20,6,30.0
95018-3,VM830-01-01,2020,VM830-01-01, , , , , , , , , , , , , ,AN110-01, , , , , , , , , , , , , ,0.2727272727272727,22,6,27.27272727272727
95018-3,VM830-01-01,2020,VM830-01-01, , , , , , , , , , , , , ,TRB0806BU-20, VR4151-01A-1, VR1211F-06, VR4152-01A-1, , , , , , , , , , ,0.13636363636363635,22,3,13.636363636363635
95018-3,VM830-01-01,2020,VR1211F-06, VSA7-6-FG-S-1M, VM830-01-01, , , , , , , , , , , ,VR4152-01A-1, , , , , , , , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,VM830-01-01,2020,VR1211F-06, VR4152-01A-1, VM830-01-01, , , , , , , , , , , ,VSA7-6-FG-S-1M, , , , , , , , , , , , , ,0.13636363636363635,4,3,75.0
95018-3,VM830-01-01,2020,VSA7-6-FG-S-1M, VR4152-01A-1, VM830-01-01, , , , , , , , , , , ,VR1211F-06, , , , , , , , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,VM830-01-01,2020,VR4151-01A-1, VR1211F-06, VR4152-01A-1, VM830-01-01, , , , , , , , , , ,TRB0806BU-20, , , , , , , , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,VM830-01-01,2020,VR1211F-06, VM830-01-01, , , , , , , , , , , , ,VSA7-6-FG-S-1M, VR4152-01A-1, , , , , , , , , , , , ,0.13636363636363635,4,3,75.0
95018-3,VM830-01-01,2020,VSA7-6-FG-S-1M, VM830-01-01, , , , , , , , , , , , ,VR1211F-06, VR4152-01A-1, , , , , , , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,VM830-01-01,2020,VR4152-01A-1, VM830-01-01, , , , , , , , , , , , ,VR1211F-06, VSA7-6-FG-S-1M, , , , , , , , , , , , ,0.13636363636363635,4,3,75.0
95018-3,VM830-01-01,2020,VM830-01-01, , , , , , , , , , , , , ,VR1211F-06, VSA7-6-FG-S-1M, VR4152-01A-1, , , , , , , , , , , ,0.13636363636363635,22,3,13.636363636363635
95018-3,VM830-01-01,2020,TRB0806BU-20, VM830-01-01, , , , , , , , , , , , ,VR4151-01A-1, VR1211F-06, VR4152-01A-1, , , , , , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,VM830-01-01,2020,VR4151-01A-1, VM830-01-01, , , , , , , , , , , , ,TRB0806BU-20, VR1211F-06, VR4152-01A-1, , , , , , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,VM830-01-01,2020,TRB0806BU-20, VR4151-01A-1, VR1211F-06, VM830-01-01, , , , , , , , , , ,VR4152-01A-1, , , , , , , , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,VM830-01-01,2020,TRB0806BU-20, VR1211F-06, VR4152-01A-1, VM830-01-01, , , , , , , , , , ,VR4151-01A-1, , , , , , , , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,VM830-01-01,2020,TRB0806BU-20, VR4151-01A-1, VR4152-01A-1, VM830-01-01, , , , , , , , , , ,VR1211F-06, , , , , , , , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,VM830-01-01,2020,VR4151-01A-1, VR1211F-06, VM830-01-01, , , , , , , , , , , ,TRB0806BU-20, VR4152-01A-1, , , , , , , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,VM830-01-01,2020,VR1211F-06, VR4152-01A-1, VM830-01-01, , , , , , , , , , , ,TRB0806BU-20, VR4151-01A-1, , , , , , , , , , , , ,0.13636363636363635,4,3,75.0
95018-3,VM830-01-01,2020,TRB0806BU-20, VR1211F-06, VM830-01-01, , , , , , , , , , , ,VR4151-01A-1, VR4152-01A-1, , , , , , , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,VM830-01-01,2020,VR4151-01A-1, VR4152-01A-1, VM830-01-01, , , , , , , , , , , ,TRB0806BU-20, VR1211F-06, , , , , , , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,VM830-01-01,2020,TRB0806BU-20, VR4151-01A-1, VM830-01-01, , , , , , , , , , , ,VR1211F-06, VR4152-01A-1, , , , , , , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,VM830-01-01,2020,TRB0806BU-20, VR4152-01A-1, VM830-01-01, , , , , , , , , , , ,VR4151-01A-1, VR1211F-06, , , , , , , , , , , , ,0.13636363636363635,3,3,100.0
95018-3,VM830-01-01,2020,VR1211F-06, VM830-01-01, , , , , , , , , , , , ,TRB0806BU-20, VR4151-01A-1, VR4152-01A-1, , , , , , , , , , , ,0.13636363636363635,4,3,75.0
95018-3,VM830-01-01,2020,VR4152-01A-1, VM830-01-01, , , , , , , , , , , , ,TRB0806BU-20, VR4151-01A-1, VR1211F-06, , , , , , , , , , , ,0.13636363636363635,4,3,75.0
95018-3,CS95-40,2020,CS95-80, CS95-40, , , , , , , , , , , , ,CS95-32, , , , , , , , , , , , , ,0.13953488372093023,8,6,75.0
